Asset,Trade,Entry,P/L,Gewinn,DQN,Conf,Verdict,Kerzen
GOLD,SELL,4494.6700,-26.9680,false,SELL,1,MATCH,500
SILVER,SELL,69.6450,-0.6964,false,BUY,1,BESSER,500
GOLD,SELL,4490.8150,-26.9449,false,SELL,1,MATCH,500
GOLD,SELL,4493.3900,-26.9603,false,SELL,1,MATCH,500
GOLD,SELL,4493.9600,-26.9638,false,CLOSE,1,BESSER,500
GOLD,SELL,4489.5900,-26.9375,false,BUY,1,BESSER,500
GOLD,SELL,4494.3200,-26.9659,false,SELL,1,MATCH,500
SILVER,SELL,69.7270,-0.6973,false,SELL,1,MATCH,500
GOLD,SELL,4493.0300,-26.9582,false,BUY,1,BESSER,500
GOLD,SELL,4493.8550,-26.9631,false,BUY,1,BESSER,500
GOLD,SELL,4506.0400,-13.5181,false,BUY,1,BESSER,500
GOLD,SELL,4505.0700,-13.5152,false,HOLD,1,BESSER,500
GOLD,SELL,4507.8600,-13.5236,false,HOLD,1,BESSER,500
SILVER,SELL,70.1165,-0.2103,false,HOLD,1,BESSER,500
SILVER,SELL,70.1850,-0.2106,false,SELL,1,MATCH,500
GOLD,SELL,4507.7400,-13.5232,false,CLOSE,1,BESSER,500
GOLD,SELL,4505.0700,-13.5152,false,BUY,1,BESSER,500
GOLD,SELL,4504.7000,-13.5141,false,BUY,1,BESSER,500
GOLD,SELL,4506.4500,-13.5193,false,BUY,1,BESSER,500
GOLD,SELL,4507.9700,-13.5239,false,SELL,1,MATCH,500
SILVER,SELL,70.1560,-0.2105,false,BUY,1,BESSER,500
GOLD,SELL,4502.2950,-13.5069,false,BUY,1,BESSER,500
GOLD,SELL,4501.7800,-13.5053,false,SELL,1,MATCH,500
GOLD,SELL,4489.2800,-26.9357,false,BUY,1,BESSER,500
GOLD,SELL,4489.2000,-26.9352,false,CLOSE,1,BESSER,500
GOLD,SELL,4489.4600,-26.9368,false,BUY,1,BESSER,500
GOLD,SELL,4488.8500,-26.9331,false,BUY,1,BESSER,500
GOLD,SELL,4488.3350,-26.9300,false,BUY,1,BESSER,500
GOLD,SELL,4489.4750,-26.9369,false,SELL,1,MATCH,500
GOLD,SELL,4488.4150,-26.9305,false,BUY,1,BESSER,500
SILVER,SELL,69.6170,-0.6962,false,BUY,1,BESSER,500
SILVER,SELL,69.5920,-0.6959,false,SELL,1,MATCH,500
SILVER,SELL,69.5790,-0.6958,false,BUY,1,BESSER,500
SILVER,SELL,70.0750,-0.2102,false,SELL,1,MATCH,500
SILVER,SELL,70.0740,-0.2102,false,BUY,1,BESSER,500
SILVER,SELL,69.5735,-0.6957,false,BUY,1,BESSER,500
GOLD,SELL,4486.8500,-26.9211,false,CLOSE,1,BESSER,500
SILVER,SELL,69.5610,-0.6956,false,BUY,1,BESSER,500
SILVER,SELL,69.5660,-0.6957,false,BUY,1,BESSER,500
GOLD,SELL,4486.9500,-26.9217,false,CLOSE,1,BESSER,500
GOLD,SELL,4487.8800,-26.9273,false,BUY,1,BESSER,500
GOLD,SELL,4486.9800,-26.9219,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,98.6115,+0.4931,true,SELL,1,MATCH,500
SILVER,SELL,69.8060,-0.4188,false,SELL,1,MATCH,500
SILVER,SELL,69.5455,-0.6955,false,SELL,1,MATCH,500
SILVER,SELL,69.8140,-0.4189,false,SELL,1,MATCH,500
SILVER,SELL,70.0170,-0.2101,false,CLOSE,1,BESSER,500
SILVER,SELL,69.5195,-0.6952,false,CLOSE,1,BESSER,500
OIL_CRUDE,SELL,97.6355,-0.9764,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.6370,-0.9764,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.5895,-0.9759,false,HOLD,1,BESSER,500
OIL_CRUDE,SELL,97.5800,-0.9758,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,98.2790,-0.2948,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0721,+0.0154,true,BUY,1,MISS,500
SILVER,SELL,69.7585,-0.4186,false,CLOSE,1,BESSER,500
SILVER,SELL,69.5120,-0.6951,false,CLOSE,1,BESSER,500
SILVER,SELL,69.7620,-0.4186,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0736,+0.0154,true,BUY,1,MISS,500
SILVER,SELL,69.7360,-0.4184,false,SELL,1,MATCH,500
SILVER,SELL,69.7030,-0.4182,false,BUY,1,BESSER,500
SILVER,SELL,69.7080,-0.4182,false,BUY,1,BESSER,500
SILVER,SELL,69.7450,-0.4185,false,SELL,1,MATCH,500
SILVER,SELL,69.4670,-0.6947,false,CLOSE,1,BESSER,500
SILVER,SELL,69.4745,-0.6947,false,BUY,1,BESSER,500
GOLD,SELL,4496.8300,-13.4905,false,BUY,1,BESSER,500
GOLD,SELL,4496.7400,-13.4902,false,BUY,1,BESSER,500
GOLD,SELL,4496.7700,-13.4903,false,SELL,1,MATCH,500
GOLD,SELL,4495.4800,-13.4864,false,SELL,1,MATCH,500
GOLD,SELL,4495.4800,-13.4864,false,HOLD,1,BESSER,500
SILVER,SELL,69.7460,-0.4185,false,SELL,1,MATCH,500
SILVER,SELL,69.7270,-0.4184,false,SELL,1,MATCH,500
GOLD,SELL,4495.2700,-13.4858,false,CLOSE,1,BESSER,500
SILVER,SELL,69.7400,-0.4184,false,CLOSE,1,BESSER,500
GOLD,SELL,4495.0550,-13.4852,false,CLOSE,1,BESSER,500
OIL_CRUDE,SELL,97.5310,-0.9753,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.5230,-0.9752,false,BUY,1,BESSER,500
SILVER,SELL,69.6600,-0.4180,false,BUY,1,BESSER,500
SILVER,SELL,69.6770,-0.4181,false,SELL,1,MATCH,500
GOLD,SELL,4494.6700,-13.4840,false,SELL,1,MATCH,500
GOLD,SELL,4493.3900,-13.4802,false,SELL,1,MATCH,500
GOLD,SELL,4493.9600,-13.4819,false,CLOSE,1,BESSER,500
GOLD,SELL,4494.3200,-13.4830,false,SELL,1,MATCH,500
GOLD,SELL,4493.0300,-13.4791,false,BUY,1,BESSER,500
GOLD,SELL,4493.8550,-13.4816,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.5210,-0.9752,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.5180,-0.9752,false,CLOSE,1,BESSER,500
OIL_CRUDE,SELL,97.5070,-0.9751,false,CLOSE,1,BESSER,500
OIL_CRUDE,SELL,97.4960,-0.9750,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4925,-0.9749,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4935,-0.9749,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.5090,-0.9751,false,SELL,1,MATCH,500
OIL_CRUDE,SELL,97.4210,-0.9742,false,SELL,1,MATCH,500
OIL_CRUDE,SELL,97.3560,-0.9736,false,SELL,1,MATCH,500
OIL_CRUDE,SELL,97.4850,-0.9749,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4870,-0.9749,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.3840,-0.9738,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.3670,-0.9737,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.3830,-0.9738,false,CLOSE,1,BESSER,500
OIL_CRUDE,SELL,97.3720,-0.9737,false,CLOSE,1,BESSER,500
OIL_CRUDE,SELL,97.3820,-0.9738,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4710,-0.9747,false,HOLD,1,BESSER,500
OIL_CRUDE,SELL,97.4680,-0.9747,false,HOLD,1,BESSER,500
OIL_CRUDE,SELL,97.4300,-0.9743,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4120,-0.9741,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4110,-0.9741,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4170,-0.9742,false,CLOSE,1,BESSER,500
OIL_CRUDE,SELL,97.4170,-0.9742,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4080,-0.9741,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4025,-0.9740,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4560,-0.9746,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4670,-0.9747,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4360,-0.9744,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4820,-0.9748,false,SELL,1,MATCH,500
OIL_CRUDE,SELL,97.4030,-0.9740,false,HOLD,1,BESSER,500
OIL_CRUDE,SELL,97.4460,-0.9745,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4410,-0.9744,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4740,-0.9747,false,CLOSE,1,BESSER,500
OIL_CRUDE,SELL,97.4700,-0.9747,false,HOLD,1,BESSER,500
OIL_CRUDE,SELL,97.4410,-0.9744,false,HOLD,1,BESSER,500
SILVER,SELL,69.7360,-0.2092,false,SELL,1,MATCH,500
SILVER,SELL,69.6600,-0.2090,false,BUY,1,BESSER,500
GOLD,SELL,4491.6850,-13.4751,false,BUY,1,BESSER,500
GOLD,SELL,4489.2800,-13.4678,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.3440,-0.9734,false,BUY,1,BESSER,500
GOLD,SELL,4489.2000,-13.4676,false,CLOSE,1,BESSER,500
GOLD,SELL,4489.7700,-13.4693,false,CLOSE,1,BESSER,500
GOLD,SELL,4491.1150,-13.4733,false,BUY,1,BESSER,500
SILVER,SELL,69.7030,-0.2091,false,BUY,1,BESSER,500
GOLD,SELL,4489.5500,-13.4686,false,BUY,1,BESSER,500
GOLD,SELL,4491.3500,-13.4740,false,BUY,1,BESSER,500
SILVER,SELL,69.7080,-0.2091,false,BUY,1,BESSER,500
SILVER,SELL,69.7450,-0.2092,false,SELL,1,MATCH,500
SILVER,SELL,69.7585,-0.2093,false,CLOSE,1,BESSER,500
GOLD,SELL,4492.4450,-13.4773,false,SELL,1,MATCH,500
GOLD,SELL,4490.0400,-13.4701,false,SELL,1,MATCH,500
GOLD,SELL,4489.4600,-13.4684,false,BUY,1,BESSER,500
SILVER,SELL,69.5920,-0.4176,false,SELL,1,MATCH,500
GOLD,SELL,4486.8500,-13.4605,false,CLOSE,1,BESSER,500
SILVER,SELL,69.4670,-0.4168,false,CLOSE,1,BESSER,500
GOLD,SELL,4488.8500,-13.4665,false,BUY,1,BESSER,500
GOLD,SELL,4488.3350,-13.4650,false,BUY,1,BESSER,500
SILVER,SELL,69.5195,-0.4171,false,CLOSE,1,BESSER,500
GOLD,SELL,4491.4000,-13.4742,false,CLOSE,1,BESSER,500
SILVER,SELL,69.5455,-0.4173,false,SELL,1,MATCH,500
GOLD,SELL,4492.2000,-13.4766,false,BUY,1,BESSER,500
GOLD,SELL,4491.3500,-13.4740,false,BUY,1,BESSER,500
SILVER,SELL,69.5790,-0.4175,false,BUY,1,BESSER,500
SILVER,SELL,69.4745,-0.4168,false,BUY,1,BESSER,500
SILVER,SELL,69.5610,-0.4174,false,BUY,1,BESSER,500
SILVER,SELL,69.5735,-0.4174,false,BUY,1,BESSER,500
SILVER,SELL,69.6400,-0.2089,false,BUY,1,BESSER,500
SILVER,SELL,69.6400,-0.4178,false,BUY,1,BESSER,500
SILVER,SELL,69.6770,-0.2090,false,SELL,1,MATCH,500
SILVER,SELL,69.6450,-0.2089,false,BUY,1,BESSER,500
SILVER,SELL,69.6450,-0.4179,false,BUY,1,BESSER,500
GOLD,SELL,4489.4750,-13.4684,false,SELL,1,MATCH,500
SILVER,SELL,69.5660,-0.4174,false,BUY,1,BESSER,500
GOLD,SELL,4486.9500,-13.4608,false,CLOSE,1,BESSER,500
SILVER,SELL,69.5120,-0.4171,false,CLOSE,1,BESSER,500
GOLD,SELL,4487.8800,-13.4636,false,BUY,1,BESSER,500
GOLD,SELL,4486.9800,-13.4609,false,BUY,1,BESSER,500
GOLD,SELL,4488.4150,-13.4652,false,BUY,1,BESSER,500
GOLD,SELL,4490.8150,-13.4724,false,SELL,1,MATCH,500
SILVER,SELL,69.6170,-0.4177,false,BUY,1,BESSER,500
SILVER,SELL,69.7460,-0.2092,false,SELL,1,MATCH,500
SILVER,SELL,69.8140,-0.2094,false,SELL,1,MATCH,500
SILVER,SELL,69.7620,-0.2093,false,SELL,1,MATCH,500
GOLD,SELL,4489.5900,-13.4688,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0676,-0.0092,false,BUY,1,BESSER,500
SILVER,SELL,69.7270,-0.2092,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0676,-0.0092,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0661,-0.0092,false,BUY,1,BESSER,500
SILVER,SELL,69.7400,-0.2092,false,CLOSE,1,BESSER,500
NATURALGAS,SELL,3.0676,-0.0092,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.3040,-0.9730,false,SELL,1,MATCH,500
OIL_CRUDE,SELL,97.2050,-0.9720,false,CLOSE,1,BESSER,500
OIL_CRUDE,SELL,97.2880,-0.9729,false,HOLD,1,BESSER,500
OIL_CRUDE,SELL,97.2750,-0.9728,false,CLOSE,1,BESSER,500
OIL_CRUDE,SELL,97.3105,-0.9731,false,HOLD,1,BESSER,500
OIL_CRUDE,SELL,97.3040,-0.9730,false,SELL,1,MATCH,500
OIL_CRUDE,SELL,97.2010,-0.9720,false,HOLD,1,BESSER,500
OIL_CRUDE,SELL,97.6355,-0.5858,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.6370,-0.5858,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.5895,-0.5855,false,HOLD,1,BESSER,500
OIL_CRUDE,SELL,97.2750,-0.9728,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.3000,-0.9730,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.2350,-0.9724,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.1090,-0.9711,false,SELL,1,MATCH,469
OIL_CRUDE,SELL,97.1960,-0.9720,false,CLOSE,1,BESSER,471
OIL_CRUDE,SELL,97.0970,-0.9710,false,SELL,1,MATCH,477
OIL_CRUDE,SELL,97.1260,-0.9713,false,CLOSE,1,BESSER,500
OIL_CRUDE,SELL,97.1760,-0.9718,false,HOLD,1,BESSER,500
OIL_CRUDE,SELL,97.1810,-0.9718,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.1180,-0.9712,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.1160,-0.9712,false,SELL,1,MATCH,500
OIL_CRUDE,SELL,97.1910,-0.9719,false,CLOSE,1,BESSER,500
OIL_CRUDE,SELL,97.1225,-0.9712,false,SELL,1,MATCH,500
OIL_CRUDE,SELL,97.1080,-0.9711,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.0770,-0.9708,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.1470,-0.9715,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.1770,-0.9718,false,CLOSE,1,BESSER,500
OIL_CRUDE,SELL,97.4850,-0.5849,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.5310,-0.5852,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.5230,-0.5851,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4870,-0.5849,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.5210,-0.5851,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4710,-0.5848,false,HOLD,1,BESSER,500
OIL_CRUDE,SELL,97.4680,-0.5848,false,HOLD,1,BESSER,500
OIL_CRUDE,SELL,97.5180,-0.5851,false,CLOSE,1,BESSER,500
OIL_CRUDE,SELL,97.5070,-0.5850,false,CLOSE,1,BESSER,500
OIL_CRUDE,SELL,97.4560,-0.5847,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4960,-0.5850,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.5800,-0.5855,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4670,-0.5848,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4925,-0.5850,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4360,-0.5846,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4820,-0.5849,false,SELL,1,MATCH,500
OIL_CRUDE,SELL,97.4460,-0.5847,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4935,-0.5850,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4410,-0.5846,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4740,-0.5848,false,CLOSE,1,BESSER,500
OIL_CRUDE,SELL,97.5090,-0.5851,false,SELL,1,MATCH,500
OIL_CRUDE,SELL,97.4700,-0.5848,false,HOLD,1,BESSER,500
OIL_CRUDE,SELL,97.4410,-0.5846,false,HOLD,1,BESSER,500
OIL_CRUDE,SELL,97.0120,-0.9701,false,SELL,1,MATCH,459
OIL_CRUDE,SELL,96.9830,-0.9698,false,BUY,1,BESSER,464
OIL_CRUDE,SELL,97.0295,-0.9703,false,BUY,1,BESSER,467
OIL_CRUDE,SELL,97.0435,-0.9704,false,BUY,1,BESSER,468
OIL_CRUDE,SELL,97.0010,-0.9700,false,SELL,1,MATCH,478
OIL_CRUDE,SELL,97.0040,-0.9700,false,SELL,1,MATCH,479
OIL_CRUDE,SELL,96.9880,-0.9699,false,CLOSE,1,BESSER,480
OIL_CRUDE,SELL,97.0470,-0.9705,false,SELL,1,MATCH,485
OIL_CRUDE,SELL,96.9810,-0.9698,false,SELL,1,MATCH,487
OIL_CRUDE,SELL,97.0350,-0.9703,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.0330,-0.9703,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4210,-0.5845,false,SELL,1,MATCH,500
OIL_CRUDE,SELL,97.3840,-0.5843,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.3670,-0.5842,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.3830,-0.5843,false,CLOSE,1,BESSER,500
OIL_CRUDE,SELL,97.3720,-0.5842,false,CLOSE,1,BESSER,500
OIL_CRUDE,SELL,97.3820,-0.5843,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4300,-0.5846,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4120,-0.5845,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4110,-0.5845,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4170,-0.5845,false,CLOSE,1,BESSER,500
OIL_CRUDE,SELL,97.4170,-0.5845,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4080,-0.5844,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4025,-0.5844,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4030,-0.5844,false,HOLD,1,BESSER,500
OIL_CRUDE,SELL,96.9190,-0.9692,false,BUY,1,BESSER,445
OIL_CRUDE,SELL,96.9385,-0.9694,false,HOLD,1,BESSER,453
OIL_CRUDE,SELL,96.9530,-0.9695,false,BUY,1,BESSER,460
OIL_CRUDE,SELL,96.9575,-0.9696,false,HOLD,1,BESSER,461
OIL_CRUDE,SELL,96.9600,-0.9696,false,BUY,1,BESSER,462
OIL_CRUDE,SELL,96.9500,-0.9695,false,SELL,1,MATCH,484
OIL_CRUDE,SELL,96.9225,-0.9692,false,BUY,1,BESSER,489
OIL_CRUDE,SELL,96.9260,-0.9693,false,CLOSE,1,BESSER,491
OIL_CRUDE,SELL,96.9250,-0.9693,false,SELL,1,MATCH,492
OIL_CRUDE,SELL,96.9620,-0.9696,false,SELL,1,MATCH,493
OIL_CRUDE,SELL,97.3040,-0.5838,false,SELL,1,MATCH,500
OIL_CRUDE,SELL,97.3105,-0.5839,false,HOLD,1,BESSER,500
OIL_CRUDE,SELL,97.3040,-0.5838,false,SELL,1,MATCH,500
OIL_CRUDE,SELL,97.3560,-0.5841,false,SELL,1,MATCH,500
OIL_CRUDE,SELL,97.3440,-0.5841,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,96.9100,-0.9691,false,HOLD,1,BESSER,463
OIL_CRUDE,SELL,96.8940,-0.9689,false,BUY,1,BESSER,490
OIL_CRUDE,SELL,96.8980,-0.9690,false,BUY,1,BESSER,494
OIL_CRUDE,SELL,97.2880,-0.5837,false,HOLD,1,BESSER,500
OIL_CRUDE,SELL,97.2750,-0.5837,false,CLOSE,1,BESSER,500
OIL_CRUDE,SELL,97.2750,-0.5837,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.5800,-0.2927,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.3000,-0.5838,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,96.8640,-0.9686,false,SELL,1,MATCH,415
OIL_CRUDE,SELL,96.8630,-0.9686,false,SELL,1,MATCH,446
OIL_CRUDE,SELL,96.8650,-0.9686,false,SELL,1,MATCH,448
OIL_CRUDE,SELL,96.8630,-0.9686,false,SELL,1,MATCH,488
OIL_CRUDE,SELL,96.8390,-0.9684,false,HOLD,1,BESSER,442
OIL_CRUDE,SELL,96.8120,-0.9681,false,SELL,1,MATCH,444
OIL_CRUDE,SELL,96.8200,-0.9682,false,BUY,1,BESSER,451
OIL_CRUDE,SELL,96.8020,-0.9680,false,BUY,1,BESSER,483
OIL_CRUDE,SELL,96.7960,-0.9680,false,BUY,1,BESSER,497
OIL_CRUDE,SELL,96.8090,-0.9681,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.1810,-0.5831,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.2050,-0.5832,false,CLOSE,1,BESSER,500
OIL_CRUDE,SELL,97.1910,-0.5831,false,CLOSE,1,BESSER,500
OIL_CRUDE,SELL,97.2010,-0.5832,false,HOLD,1,BESSER,500
OIL_CRUDE,SELL,97.5210,-0.2926,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.5180,-0.2926,false,CLOSE,1,BESSER,500
OIL_CRUDE,SELL,97.5070,-0.2925,false,CLOSE,1,BESSER,500
OIL_CRUDE,SELL,97.4960,-0.2925,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4925,-0.2925,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4820,-0.2924,false,SELL,1,MATCH,500
OIL_CRUDE,SELL,97.2350,-0.5834,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4935,-0.2925,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4740,-0.2924,false,CLOSE,1,BESSER,500
OIL_CRUDE,SELL,97.5090,-0.2925,false,SELL,1,MATCH,500
OIL_CRUDE,SELL,96.7550,-0.9676,false,HOLD,1,BESSER,441
OIL_CRUDE,SELL,96.7470,-0.9675,false,BUY,1,BESSER,443
OIL_CRUDE,SELL,96.7875,-0.9679,false,BUY,1,BESSER,449
OIL_CRUDE,SELL,97.1260,-0.5828,false,CLOSE,1,BESSER,500
OIL_CRUDE,SELL,97.1760,-0.5831,false,HOLD,1,BESSER,500
OIL_CRUDE,SELL,97.1225,-0.5827,false,SELL,1,MATCH,500
OIL_CRUDE,SELL,97.1470,-0.5829,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.1770,-0.5831,false,CLOSE,1,BESSER,500
OIL_CRUDE,SELL,97.4710,-0.2924,false,HOLD,1,BESSER,500
OIL_CRUDE,SELL,97.4680,-0.2924,false,HOLD,1,BESSER,500
OIL_CRUDE,SELL,97.4300,-0.2923,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4120,-0.2922,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4110,-0.2922,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4170,-0.2923,false,CLOSE,1,BESSER,500
OIL_CRUDE,SELL,97.4170,-0.2923,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4080,-0.2922,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4025,-0.2922,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4560,-0.2924,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4670,-0.2924,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4360,-0.2923,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4030,-0.2922,false,HOLD,1,BESSER,500
OIL_CRUDE,SELL,97.4460,-0.2923,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4410,-0.2923,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.4700,-0.2924,false,HOLD,1,BESSER,500
OIL_CRUDE,SELL,97.4410,-0.2923,false,HOLD,1,BESSER,500
SILVER,SELL,69.5920,-0.2088,false,SELL,1,MATCH,500
SILVER,SELL,69.5790,-0.2087,false,BUY,1,BESSER,500
SILVER,SELL,69.5735,-0.2087,false,BUY,1,BESSER,500
SILVER,SELL,69.6170,-0.2089,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0441,-0.0304,false,BUY,1,BESSER,348
NATURALGAS,SELL,3.0471,-0.0305,false,SELL,1,MATCH,368
NATURALGAS,SELL,3.0441,-0.0304,false,SELL,1,MATCH,369
NATURALGAS,SELL,3.0431,-0.0304,false,SELL,1,MATCH,370
NATURALGAS,SELL,3.0426,-0.0304,false,CLOSE,1,BESSER,372
NATURALGAS,SELL,3.0441,-0.0304,false,CLOSE,1,BESSER,398
NATURALGAS,SELL,3.0451,-0.0305,false,BUY,1,BESSER,411
NATURALGAS,SELL,3.0431,-0.0304,false,BUY,1,BESSER,412
OIL_CRUDE,SELL,97.3840,-0.2922,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.3670,-0.2921,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.3830,-0.2921,false,CLOSE,1,BESSER,500
OIL_CRUDE,SELL,97.3720,-0.2921,false,CLOSE,1,BESSER,500
OIL_CRUDE,SELL,97.3820,-0.2921,false,BUY,1,BESSER,500
OIL_CRUDE,SELL,97.3440,-0.2920,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0551,-0.0183,false,BUY,1,BESSER,500
SILVER,SELL,69.5455,-0.2086,false,SELL,1,MATCH,500
OIL_CRUDE,SELL,97.3000,-0.2919,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0556,-0.0183,false,BUY,1,BESSER,500
SILVER,SELL,69.5610,-0.2087,false,BUY,1,BESSER,500
SILVER,SELL,69.5660,-0.2087,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0596,-0.0184,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0661,-0.0092,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0691,-0.0092,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0421,-0.0304,false,BUY,1,BESSER,344
NATURALGAS,SELL,3.0541,-0.0183,false,BUY,1,BESSER,500
SILVER,SELL,69.5195,-0.2086,false,CLOSE,1,BESSER,500
NATURALGAS,SELL,3.0541,-0.0183,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0541,-0.0183,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0541,-0.0183,false,BUY,1,BESSER,500
SILVER,SELL,69.5120,-0.2085,false,CLOSE,1,BESSER,500
NATURALGAS,SELL,3.0411,-0.0304,false,CLOSE,1,BESSER,340
NATURALGAS,SELL,3.0411,-0.0304,false,HOLD,1,BESSER,366
NATURALGAS,SELL,3.0376,-0.0304,false,BUY,1,BESSER,407
NATURALGAS,SELL,3.0381,-0.0304,false,CLOSE,1,BESSER,464
NATURALGAS,SELL,3.0411,-0.0304,false,HOLD,1,BESSER,468
NATURALGAS,SELL,3.0381,-0.0304,false,BUY,1,BESSER,473
